"","birdType","bone","measurement","measurementType","boneAlone"
"1735","W","tarl",18.1,"l","Tarsometatarus"
"1736","W","tarl",21.02,"l","Tarsometatarus"
"1737","W","tarl",65.24,"l","Tarsometatarus"
"1738","W","tarl",32.14,"l","Tarsometatarus"
"1739","W","tarl",68.49,"l","Tarsometatarus"
"1740","W","tarl",58.83,"l","Tarsometatarus"
"1741","W","tarl",23.67,"l","Tarsometatarus"
"1742","W","tarl",21.2,"l","Tarsometatarus"
"1743","W","tarl",20.81,"l","Tarsometatarus"
"1744","W","tarl",31.39,"l","Tarsometatarus"
"1745","W","tarl",43.43,"l","Tarsometatarus"
"1746","W","tarw",6.77,"w","Tarsometatarus"
"1747","W","tarw",7,"w","Tarsometatarus"
"1748","W","tarw",3.02,"w","Tarsometatarus"
"1749","W","tarw",3.79,"w","Tarsometatarus"
"1750","W","tarw",4.74,"w","Tarsometatarus"
"1751","W","tarw",5.12,"w","Tarsometatarus"
"1752","W","tarw",4.14,"w","Tarsometatarus"
"1753","W","tarw",4.32,"w","Tarsometatarus"
"1754","W","tarw",4.57,"w","Tarsometatarus"
"1755","W","tarw",1.95,"w","Tarsometatarus"
"1756","W","tarw",1.93,"w","Tarsometatarus"
"1757","W","tarw",2.2,"w","Tarsometatarus"
"1758","W","tarw",1.57,"w","Tarsometatarus"
"1759","W","tarw",1.54,"w","Tarsometatarus"
"1760","W","tarw",1.47,"w","Tarsometatarus"
"1761","W","tarw",4.36,"w","Tarsometatarus"
"1762","W","tarw",4.47,"w","Tarsometatarus"
"1763","W","tarw",1.99,"w","Tarsometatarus"
"1764","W","tarw",2.19,"w","Tarsometatarus"
"1765","W","tarw",2.64,"w","Tarsometatarus"
"1766","W","tarw",2.12,"w","Tarsometatarus"
"1767","W","tarw",1.45,"w","Tarsometatarus"
"1768","W","tarw",1.25,"w","Tarsometatarus"
"1769","W","tarw",3.23,"w","Tarsometatarus"
"1770","W","tarw",3.84,"w","Tarsometatarus"
"1771","W","tarw",3.43,"w","Tarsometatarus"
"1772","W","tarw",3.45,"w","Tarsometatarus"
"1773","W","tarw",1.16,"w","Tarsometatarus"
"1774","W","tarw",1.2,"w","Tarsometatarus"
"1775","W","tarw",2.84,"w","Tarsometatarus"
"1776","W","tarw",2.25,"w","Tarsometatarus"
"1777","W","tarw",1.28,"w","Tarsometatarus"
"1778","W","tarw",2.72,"w","Tarsometatarus"
"1779","W","tarw",3.94,"w","Tarsometatarus"
"1780","W","tarw",3.1,"w","Tarsometatarus"
"1781","W","tarw",2.38,"w","Tarsometatarus"
"1782","W","tarw",3.05,"w","Tarsometatarus"
"1783","W","tarw",4.11,"w","Tarsometatarus"
"1784","W","tarw",3.57,"w","Tarsometatarus"
"1785","W","tarw",3.25,"w","Tarsometatarus"
"1786","W","tarw",3.87,"w","Tarsometatarus"
"1787","W","tarw",4.33,"w","Tarsometatarus"
"1788","W","tarw",2.58,"w","Tarsometatarus"
"1789","W","tarw",3.63,"w","Tarsometatarus"
"1790","W","tarw",2.1,"w","Tarsometatarus"
"1791","W","tarw",2.37,"w","Tarsometatarus"
"1792","W","tarw",2.48,"w","Tarsometatarus"
"1793","W","tarw",2.42,"w","Tarsometatarus"
"1794","W","tarw",2.53,"w","Tarsometatarus"
"1795","W","tarw",2.33,"w","Tarsometatarus"
"1796","W","tarw",1.7,"w","Tarsometatarus"
"1797","W","tarw",2.7,"w","Tarsometatarus"
"1798","W","tarw",1.71,"w","Tarsometatarus"
"1799","W","tarw",1.05,"w","Tarsometatarus"
"1800","W","tarw",1.01,"w","Tarsometatarus"
"1801","W","tarw",1.04,"w","Tarsometatarus"
"1802","W","tarw",3.41,"w","Tarsometatarus"
"1803","W","tarw",2.2,"w","Tarsometatarus"
"1804","W","tarw",3.03,"w","Tarsometatarus"
"1805","W","tarw",3.05,"w","Tarsometatarus"
"1806","W","tarw",1.26,"w","Tarsometatarus"
"1807","W","tarw",1,"w","Tarsometatarus"
"1808","W","tarw",0.83,"w","Tarsometatarus"
"1809","W","tarw",1.05,"w","Tarsometatarus"
"1810","W","tarw",2.34,"w","Tarsometatarus"
"1811","T","huml",43.97,"l","Humerus"
"1812","T","huml",44.58,"l","Humerus"
"1813","T","huml",20.25,"l","Humerus"
"1814","T","huml",48.7,"l","Humerus"
"1815","T","huml",35.74,"l","Humerus"
"1816","T","huml",37.69,"l","Humerus"
"1817","T","huml",31.26,"l","Humerus"
"1818","T","huml",30.97,"l","Humerus"
"1819","T","huml",30.31,"l","Humerus"
"1820","T","huml",32.02,"l","Humerus"
"1821","T","huml",32.34,"l","Humerus"
"1822","T","huml",30.88,"l","Humerus"
"1823","T","huml",32.11,"l","Humerus"
"1824","T","huml",32.61,"l","Humerus"
"1825","T","huml",34.63,"l","Humerus"
"1826","T","huml",32.28,"l","Humerus"
"1827","T","huml",92.82,"l","Humerus"
"1828","T","huml",55.62,"l","Humerus"
"1829","T","huml",32.68,"l","Humerus"
"1830","T","huml",34.24,"l","Humerus"
"1831","T","huml",118.75,"l","Humerus"
"1832","T","huml",127,"l","Humerus"
"1833","T","huml",39.64,"l","Humerus"
"1834","T","humw",4.64,"w","Humerus"
"1835","T","humw",5.76,"w","Humerus"
"1836","T","humw",2.35,"w","Humerus"
"1837","T","humw",5.46,"w","Humerus"
"1838","T","humw",3.91,"w","Humerus"
"1839","T","humw",4.18,"w","Humerus"
"1840","T","humw",3.6,"w","Humerus"
"1841","T","humw",3.65,"w","Humerus"
"1842","T","humw",3.36,"w","Humerus"
"1843","T","humw",2.99,"w","Humerus"
"1844","T","humw",3.17,"w","Humerus"
"1845","T","humw",3.32,"w","Humerus"
"1846","T","humw",3.47,"w","Humerus"
"1847","T","humw",2.98,"w","Humerus"
"1848","T","humw",3.1,"w","Humerus"
"1849","T","humw",3.34,"w","Humerus"
"1850","T","humw",9.6,"w","Humerus"
"1851","T","humw",4.79,"w","Humerus"
"1852","T","humw",3.26,"w","Humerus"
"1853","T","humw",3.39,"w","Humerus"
"1854","T","humw",11.9,"w","Humerus"
"1855","T","humw",13.79,"w","Humerus"
"1856","T","humw",4.07,"w","Humerus"
"1857","T","ulnal",51.07,"l","Ulna"
"1858","T","ulnal",52.76,"l","Ulna"
"1859","T","ulnal",25.14,"l","Ulna"
"1860","T","ulnal",57.39,"l","Ulna"
"1861","T","ulnal",39.2,"l","Ulna"
"1862","T","ulnal",43.3,"l","Ulna"
"1863","T","ulnal",35.24,"l","Ulna"
"1864","T","ulnal",36.47,"l","Ulna"
"1865","T","ulnal",34.83,"l","Ulna"
"1866","T","ulnal",27.7,"l","Ulna"
"1867","T","ulnal",29.05,"l","Ulna"
"1868","T","ulnal",26.93,"l","Ulna"
"1869","T","ulnal",28.48,"l","Ulna"
"1870","T","ulnal",28.37,"l","Ulna"
"1871","T","ulnal",26.87,"l","Ulna"
"1872","T","ulnal",28.79,"l","Ulna"
"1873","T","ulnal",100.58,"l","Ulna"
"1874","T","ulnal",52.09,"l","Ulna"
"1875","T","ulnal",29.02,"l","Ulna"
"1876","T","ulnal",30.65,"l","Ulna"
"1877","T","ulnal",104.68,"l","Ulna"
"1878","T","ulnal",123.27,"l","Ulna"
"1879","T","ulnal",37.32,"l","Ulna"
"1880","T","ulnaw",3.8,"w","Ulna"
"1881","T","ulnaw",4.84,"w","Ulna"
"1882","T","ulnaw",1.76,"w","Ulna"
"1883","T","ulnaw",3.73,"w","Ulna"
"1884","T","ulnaw",2.93,"w","Ulna"
"1885","T","ulnaw",3.38,"w","Ulna"
"1886","T","ulnaw",2.91,"w","Ulna"
"1887","T","ulnaw",2.96,"w","Ulna"
"1888","T","ulnaw",2.49,"w","Ulna"
"1889","T","ulnaw",2.38,"w","Ulna"
"1890","T","ulnaw",2.36,"w","Ulna"
"1891","T","ulnaw",2.41,"w","Ulna"
"1892","T","ulnaw",2.62,"w","Ulna"
"1893","T","ulnaw",2.49,"w","Ulna"
"1894","T","ulnaw",2.35,"w","Ulna"
"1895","T","ulnaw",2.45,"w","Ulna"
"1896","T","ulnaw",7.57,"w","Ulna"
"1897","T","ulnaw",4.26,"w","Ulna"
"1898","T","ulnaw",2.36,"w","Ulna"
"1899","T","ulnaw",2.63,"w","Ulna"
"1900","T","ulnaw",4.77,"w","Ulna"
"1901","T","ulnaw",9.42,"w","Ulna"
"1902","T","ulnaw",2.98,"w","Ulna"
"1903","T","feml",38.76,"l","Femur"
"1904","T","feml",40.47,"l","Femur"
"1905","T","feml",20.17,"l","Femur"
"1906","T","feml",42.56,"l","Femur"
"1907","T","feml",33.01,"l","Femur"
"1908","T","feml",35,"l","Femur"
"1909","T","feml",28.62,"l","Femur"
"1910","T","feml",28.03,"l","Femur"
"1911","T","feml",26.36,"l","Femur"
"1912","T","feml",38.27,"l","Femur"
"1913","T","feml",39.64,"l","Femur"
"1914","T","feml",38.19,"l","Femur"
"1915","T","feml",39.55,"l","Femur"
"1916","T","feml",37.47,"l","Femur"
"1917","T","feml",40.87,"l","Femur"
"1918","T","feml",38.46,"l","Femur"
"1919","T","feml",82.94,"l","Femur"
"1920","T","feml",64.8,"l","Femur"
"1921","T","feml",39.38,"l","Femur"
"1922","T","feml",40.41,"l","Femur"
"1923","T","feml",108.85,"l","Femur"
"1924","T","feml",117.07,"l","Femur"
"1925","T","feml",45.5,"l","Femur"
"1926","T","femw",3.18,"w","Femur"
"1927","T","femw",3.76,"w","Femur"
"1928","T","femw",1.37,"w","Femur"
"1929","T","femw",3.07,"w","Femur"
"1930","T","femw",2.65,"w","Femur"
"1931","T","femw",2.87,"w","Femur"
"1932","T","femw",2.42,"w","Femur"
"1933","T","femw",2.21,"w","Femur"
"1934","T","femw",2.17,"w","Femur"
"1935","T","femw",2.64,"w","Femur"
"1936","T","femw",2.7,"w","Femur"
"1937","T","femw",2.82,"w","Femur"
"1938","T","femw",3.31,"w","Femur"
"1939","T","femw",2.61,"w","Femur"
"1940","T","femw",3.05,"w","Femur"
"1941","T","femw",2.82,"w","Femur"
"1942","T","femw",7.47,"w","Femur"
"1943","T","femw",5.74,"w","Femur"
"1944","T","femw",2.72,"w","Femur"
"1945","T","femw",2.92,"w","Femur"
"1946","T","femw",10.29,"w","Femur"
"1947","T","femw",11.64,"w","Femur"
"1948","T","femw",3.42,"w","Femur"
"1949","T","tibl",55.67,"l","Tibiotarsus"
"1950","T","tibl",56.42,"l","Tibiotarsus"
"1951","T","tibl",27.67,"l","Tibiotarsus"
"1952","T","tibl",52.42,"l","Tibiotarsus"
"1953","T","tibl",42.8,"l","Tibiotarsus"
"1954","T","tibl",49.15,"l","Tibiotarsus"
"1955","T","tibl",39.04,"l","Tibiotarsus"
"1956","T","tibl",37.41,"l","Tibiotarsus"
"1957","T","tibl",34.16,"l","Tibiotarsus"
"1958","T","tibl",53.33,"l","Tibiotarsus"
"1959","T","tibl",55.36,"l","Tibiotarsus"
"1960","T","tibl",53.59,"l","Tibiotarsus"
"1961","T","tibl",56.16,"l","Tibiotarsus"
"1962","T","tibl",48.92,"l","Tibiotarsus"
"1963","T","tibl",53.98,"l","Tibiotarsus"
"1964","T","tibl",52.93,"l","Tibiotarsus"
"1965","T","tibl",118.24,"l","Tibiotarsus"
"1966","T","tibl",86.17,"l","Tibiotarsus"
"1967","T","tibl",56.45,"l","Tibiotarsus"
"1968","T","tibl",53.77,"l","Tibiotarsus"
"1969","T","tibl",183,"l","Tibiotarsus"
"1970","T","tibl",189,"l","Tibiotarsus"
"1971","T","tibl",64.45,"l","Tibiotarsus"
"1972","T","tibw",2.88,"w","Tibiotarsus"
"1973","T","tibw",3.31,"w","Tibiotarsus"
"1974","T","tibw",1.41,"w","Tibiotarsus"
"1975","T","tibw",2.85,"w","Tibiotarsus"
"1976","T","tibw",2.18,"w","Tibiotarsus"
"1977","T","tibw",2.37,"w","Tibiotarsus"
"1978","T","tibw",2.32,"w","Tibiotarsus"
"1979","T","tibw",1.99,"w","Tibiotarsus"
"1980","T","tibw",1.88,"w","Tibiotarsus"
"1981","T","tibw",2.71,"w","Tibiotarsus"
"1982","T","tibw",2.51,"w","Tibiotarsus"
"1983","T","tibw",2.62,"w","Tibiotarsus"
"1984","T","tibw",3,"w","Tibiotarsus"
"1985","T","tibw",2.39,"w","Tibiotarsus"
"1986","T","tibw",2.79,"w","Tibiotarsus"
"1987","T","tibw",2.5,"w","Tibiotarsus"
"1988","T","tibw",6.61,"w","Tibiotarsus"
"1989","T","tibw",4.76,"w","Tibiotarsus"
"1990","T","tibw",2.5,"w","Tibiotarsus"
"1991","T","tibw",2.72,"w","Tibiotarsus"
"1992","T","tibw",9.69,"w","Tibiotarsus"
"1993","T","tibw",10.03,"w","Tibiotarsus"
"1994","T","tibw",3.37,"w","Tibiotarsus"
"1995","T","tarl",30.41,"l","Tarsometatarus"
"1996","T","tarl",31.32,"l","Tarsometatarus"
"1997","T","tarl",15.68,"l","Tarsometatarus"
"1998","T","tarl",27.23,"l","Tarsometatarus"
"1999","T","tarl",24.85,"l","Tarsometatarus"
"2000","T","tarl",26.33,"l","Tarsometatarus"
"2001","T","tarl",21.88,"l","Tarsometatarus"
"2002","T","tarl",21.11,"l","Tarsometatarus"
"2003","T","tarl",18.72,"l","Tarsometatarus"
"2004","T","tarl",31,"l","Tarsometatarus"
"2005","T","tarl",37.08,"l","Tarsometatarus"
"2006","T","tarl",30.02,"l","Tarsometatarus"
"2007","T","tarl",31.74,"l","Tarsometatarus"
"2008","T","tarl",28.46,"l","Tarsometatarus"
"2009","T","tarl",31.59,"l","Tarsometatarus"
"2010","T","tarl",30.97,"l","Tarsometatarus"
"2011","T","tarl",69.16,"l","Tarsometatarus"
"2012","T","tarl",49.37,"l","Tarsometatarus"
"2013","T","tarl",32.56,"l","Tarsometatarus"
"2014","T","tarl",32.24,"l","Tarsometatarus"
"2015","T","tarl",134,"l","Tarsometatarus"
"2016","T","tarl",128.5,"l","Tarsometatarus"
"2017","T","tarl",37.77,"l","Tarsometatarus"
"2018","T","tarw",2.83,"w","Tarsometatarus"
"2019","T","tarw",3.34,"w","Tarsometatarus"
"2020","T","tarw",1.55,"w","Tarsometatarus"
"2021","T","tarw",3.03,"w","Tarsometatarus"
"2022","T","tarw",2.34,"w","Tarsometatarus"
"2023","T","tarw",2.51,"w","Tarsometatarus"
"2024","T","tarw",2.27,"w","Tarsometatarus"
"2025","T","tarw",2.25,"w","Tarsometatarus"
"2026","T","tarw",2.03,"w","Tarsometatarus"
"2027","T","tarw",2.45,"w","Tarsometatarus"
"2028","T","tarw",2.22,"w","Tarsometatarus"
"2029","T","tarw",2.39,"w","Tarsometatarus"
"2030","T","tarw",2.49,"w","Tarsometatarus"
"2031","T","tarw",2.34,"w","Tarsometatarus"
"2032","T","tarw",2.63,"w","Tarsometatarus"
"2033","T","tarw",2.48,"w","Tarsometatarus"
"2034","T","tarw",5.66,"w","Tarsometatarus"
"2035","T","tarw",4.25,"w","Tarsometatarus"
"2036","T","tarw",2.49,"w","Tarsometatarus"
"2037","T","tarw",2.67,"w","Tarsometatarus"
"2038","T","tarw",7.96,"w","Tarsometatarus"
"2039","T","tarw",8.19,"w","Tarsometatarus"
"2040","T","tarw",2.86,"w","Tarsometatarus"
"2041","R","huml",63.76,"l","Humerus"
"2042","R","huml",57.48,"l","Humerus"
"2043","R","huml",62.49,"l","Humerus"
"2044","R","huml",98.08,"l","Humerus"
"2045","R","huml",54.47,"l","Humerus"
"2046","R","huml",57.56,"l","Humerus"
"2047","R","huml",52.88,"l","Humerus"
"2048","R","huml",110.87,"l","Humerus"
"2049","R","huml",117.37,"l","Humerus"
"2050","R","huml",102.35,"l","Humerus"
"2051","R","huml",108.37,"l","Humerus"
"2052","R","huml",81.39,"l","Humerus"
"2053","R","huml",83.13,"l","Humerus"
"2054","R","huml",89.63,"l","Humerus"
"2055","R","huml",89.05,"l","Humerus"
"2056","R","huml",98.94,"l","Humerus"
"2057","R","huml",121.59,"l","Humerus"
"2058","R","huml",130.06,"l","Humerus"
"2059","R","huml",116.41,"l","Humerus"
"2060","R","huml",107.06,"l","Humerus"
"2061","R","huml",120,"l","Humerus"
"2062","R","huml",85.45,"l","Humerus"
"2063","R","huml",83.02,"l","Humerus"
"2064","R","huml",71.97,"l","Humerus"
"2065","R","huml",82.58,"l","Humerus"
"2066","R","huml",45.37,"l","Humerus"
"2067","R","huml",41.65,"l","Humerus"
"2068","R","huml",42.46,"l","Humerus"
"2069","R","huml",145,"l","Humerus"
"2070","R","huml",142,"l","Humerus"
"2071","R","huml",145,"l","Humerus"
"2072","R","huml",57.41,"l","Humerus"
"2073","R","huml",50.78,"l","Humerus"
"2074","R","huml",119.12,"l","Humerus"
"2075","R","huml",117.43,"l","Humerus"
"2076","R","huml",116.85,"l","Humerus"
"2077","R","huml",119.58,"l","Humerus"
"2078","R","huml",126.88,"l","Humerus"
"2079","R","huml",47.16,"l","Humerus"
"2080","R","huml",44.91,"l","Humerus"
"2081","R","huml",61.6,"l","Humerus"
"2082","R","huml",94.03,"l","Humerus"
"2083","R","huml",90.13,"l","Humerus"
"2084","R","huml",100.29,"l","Humerus"
"2085","R","huml",96.46,"l","Humerus"
"2086","R","huml",93.37,"l","Humerus"
"2087","R","huml",99.69,"l","Humerus"
"2088","R","huml",34.84,"l","Humerus"
"2089","R","huml",33.12,"l","Humerus"
"2090","R","huml",35.63,"l","Humerus"
"2091","R","humw",4.74,"w","Humerus"
"2092","R","humw",4.74,"w","Humerus"
"2093","R","humw",4.75,"w","Humerus"
"2094","R","humw",7.77,"w","Humerus"
"2095","R","humw",4.37,"w","Humerus"
"2096","R","humw",4.33,"w","Humerus"
"2097","R","humw",4.47,"w","Humerus"
"2098","R","humw",8.26,"w","Humerus"
"2099","R","humw",9.25,"w","Humerus"
"2100","R","humw",7.01,"w","Humerus"
"2101","R","humw",7.49,"w","Humerus"
"2102","R","humw",5.77,"w","Humerus"
"2103","R","humw",5.8,"w","Humerus"
"2104","R","humw",6.44,"w","Humerus"
"2105","R","humw",6.28,"w","Humerus"
"2106","R","humw",7.13,"w","Humerus"
"2107","R","humw",8.17,"w","Humerus"
"2108","R","humw",9.51,"w","Humerus"
"2109","R","humw",6.85,"w","Humerus"
"2110","R","humw",8.62,"w","Humerus"
"2111","R","humw",8.38,"w","Humerus"
"2112","R","humw",6.16,"w","Humerus"
"2113","R","humw",5.95,"w","Humerus"
"2114","R","humw",6.18,"w","Humerus"
"2115","R","humw",7.32,"w","Humerus"
"2116","R","humw",3.72,"w","Humerus"
"2117","R","humw",3.62,"w","Humerus"
"2118","R","humw",3.49,"w","Humerus"
"2119","R","humw",10.37,"w","Humerus"
"2120","R","humw",9.6,"w","Humerus"
"2121","R","humw",10.31,"w","Humerus"
"2122","R","humw",3.82,"w","Humerus"
"2123","R","humw",3.15,"w","Humerus"
"2124","R","humw",7.57,"w","Humerus"
"2125","R","humw",7.13,"w","Humerus"
"2126","R","humw",7.43,"w","Humerus"
"2127","R","humw",8.04,"w","Humerus"
"2128","R","humw",8.01,"w","Humerus"
"2129","R","humw",2.82,"w","Humerus"
"2130","R","humw",2.54,"w","Humerus"
"2131","R","humw",3.42,"w","Humerus"
"2132","R","humw",5.88,"w","Humerus"
"2133","R","humw",5.92,"w","Humerus"
"2134","R","humw",6.33,"w","Humerus"
"2135","R","humw",5.71,"w","Humerus"
"2136","R","humw",5.33,"w","Humerus"
"2137","R","humw",6.09,"w","Humerus"
"2138","R","humw",2.44,"w","Humerus"
"2139","R","humw",2.4,"w","Humerus"
"2140","R","humw",2.4,"w","Humerus"
"2141","R","ulnal",100.342448979592,"l","Ulna"
"2142","R","ulnal",69.06,"l","Ulna"
"2143","R","ulnal",69.66,"l","Ulna"
"2144","R","ulnal",113.04,"l","Ulna"
"2145","R","ulnal",63.29,"l","Ulna"
"2146","R","ulnal",67.15,"l","Ulna"
"2147","R","ulnal",62.02,"l","Ulna"
"2148","R","ulnal",129.05,"l","Ulna"
"2149","R","ulnal",136.52,"l","Ulna"
"2150","R","ulnal",118.67,"l","Ulna"
"2151","R","ulnal",129.39,"l","Ulna"
"2152","R","ulnal",94.83,"l","Ulna"
"2153","R","ulnal",95.42,"l","Ulna"
"2154","R","ulnal",104.11,"l","Ulna"
"2155","R","ulnal",102.09,"l","Ulna"
"2156","R","ulnal",119.72,"l","Ulna"
"2157","R","ulnal",148.52,"l","Ulna"
"2158","R","ulnal",155,"l","Ulna"
"2159","R","ulnal",131,"l","Ulna"
"2160","R","ulnal",129.08,"l","Ulna"
"2161","R","ulnal",130,"l","Ulna"
"2162","R","ulnal",99.32,"l","Ulna"
"2163","R","ulnal",96.97,"l","Ulna"
"2164","R","ulnal",84.68,"l","Ulna"
"2165","R","ulnal",97.52,"l","Ulna"
"2166","R","ulnal",51.37,"l","Ulna"
"2167","R","ulnal",46.01,"l","Ulna"
"2168","R","ulnal",47.34,"l","Ulna"
"2169","R","ulnal",188,"l","Ulna"
"2170","R","ulnal",82,"l","Ulna"
"2171","R","ulnal",188,"l","Ulna"
"2172","R","ulnal",70.39,"l","Ulna"
"2173","R","ulnal",62.89,"l","Ulna"
"2174","R","ulnal",137.37,"l","Ulna"
"2175","R","ulnal",136.26,"l","Ulna"
"2176","R","ulnal",134.8,"l","Ulna"
"2177","R","ulnal",138.39,"l","Ulna"
"2178","R","ulnal",148.47,"l","Ulna"
"2179","R","ulnal",55.41,"l","Ulna"
"2180","R","ulnal",48.45,"l","Ulna"
"2181","R","ulnal",66.26,"l","Ulna"
"2182","R","ulnal",104.09,"l","Ulna"
"2183","R","ulnal",104.28,"l","Ulna"
"2184","R","ulnal",112.19,"l","Ulna"
"2185","R","ulnal",111.85,"l","Ulna"
"2186","R","ulnal",102.65,"l","Ulna"
"2187","R","ulnal",111,"l","Ulna"
"2188","R","ulnal",40.68,"l","Ulna"
"2189","R","ulnal",39.85,"l","Ulna"
"2190","R","ulnal",42.67,"l","Ulna"
"2191","R","ulnaw",4.81326530612245,"w","Ulna"
"2192","R","ulnaw",4.08,"w","Ulna"
"2193","R","ulnaw",3.99,"w","Ulna"
"2194","R","ulnaw",5.76,"w","Ulna"
"2195","R","ulnaw",3.32,"w","Ulna"
"2196","R","ulnaw",3.54,"w","Ulna"
"2197","R","ulnaw",3.76,"w","Ulna"
"2198","R","ulnaw",6.78,"w","Ulna"
"2199","R","ulnaw",7,"w","Ulna"
"2200","R","ulnaw",5.72,"w","Ulna"
"2201","R","ulnaw",6,"w","Ulna"
"2202","R","ulnaw",4.8,"w","Ulna"
"2203","R","ulnaw",4.4,"w","Ulna"
"2204","R","ulnaw",5.26,"w","Ulna"
"2205","R","ulnaw",5.37,"w","Ulna"
"2206","R","ulnaw",5.6,"w","Ulna"
"2207","R","ulnaw",6.44,"w","Ulna"
"2208","R","ulnaw",7.18,"w","Ulna"
"2209","R","ulnaw",5.8,"w","Ulna"
"2210","R","ulnaw",6.48,"w","Ulna"
"2211","R","ulnaw",6.41,"w","Ulna"
"2212","R","ulnaw",4.81,"w","Ulna"
"2213","R","ulnaw",4.38,"w","Ulna"
"2214","R","ulnaw",5.14,"w","Ulna"
"2215","R","ulnaw",6.19,"w","Ulna"
"2216","R","ulnaw",3.16,"w","Ulna"
"2217","R","ulnaw",3.03,"w","Ulna"
"2218","R","ulnaw",3.27,"w","Ulna"
"2219","R","ulnaw",7.92,"w","Ulna"
"2220","R","ulnaw",7.31,"w","Ulna"
"2221","R","ulnaw",7.85,"w","Ulna"
"2222","R","ulnaw",3.08,"w","Ulna"
"2223","R","ulnaw",2.69,"w","Ulna"
"2224","R","ulnaw",6.06,"w","Ulna"
"2225","R","ulnaw",5.51,"w","Ulna"
"2226","R","ulnaw",6.19,"w","Ulna"
"2227","R","ulnaw",6.25,"w","Ulna"
"2228","R","ulnaw",6.59,"w","Ulna"
"2229","R","ulnaw",2.37,"w","Ulna"
"2230","R","ulnaw",2.14,"w","Ulna"
"2231","R","ulnaw",2.59,"w","Ulna"
"2232","R","ulnaw",4.32,"w","Ulna"
"2233","R","ulnaw",4.4,"w","Ulna"
"2234","R","ulnaw",4.69,"w","Ulna"
"2235","R","ulnaw",4.2,"w","Ulna"
"2236","R","ulnaw",3.9,"w","Ulna"
"2237","R","ulnaw",4.26,"w","Ulna"
"2238","R","ulnaw",2.04,"w","Ulna"
"2239","R","ulnaw",1.8,"w","Ulna"
"2240","R","ulnaw",2.02,"w","Ulna"
"2241","R","feml",57.33,"l","Femur"
"2242","R","feml",57.56,"l","Femur"
"2243","R","feml",57.3,"l","Femur"
"2244","R","feml",82.04,"l","Femur"
"2245","R","feml",47.83,"l","Femur"
"2246","R","feml",55.19,"l","Femur"
"2247","R","feml",47.09,"l","Femur"
"2248","R","feml",80.8,"l","Femur"
"2249","R","feml",87.49,"l","Femur"
"2250","R","feml",78.75,"l","Femur"
"2251","R","feml",82.29,"l","Femur"
"2252","R","feml",65.97,"l","Femur"
"2253","R","feml",66.98,"l","Femur"
"2254","R","feml",72.24,"l","Femur"
"2255","R","feml",70.32,"l","Femur"
"2256","R","feml",74.17,"l","Femur"
"2257","R","feml",89.67,"l","Femur"
"2258","R","feml",94.79,"l","Femur"
"2259","R","feml",75.36,"l","Femur"
"2260","R","feml",71.03,"l","Femur"
"2261","R","feml",89.93,"l","Femur"
"2262","R","feml",53.01,"l","Femur"
"2263","R","feml",51.87,"l","Femur"
"2264","R","feml",63.79,"l","Femur"
"2265","R","feml",71.37,"l","Femur"
"2266","R","feml",39.02,"l","Femur"
"2267","R","feml",38.37,"l","Femur"
"2268","R","feml",36.03,"l","Femur"
"2269","R","feml",77.09,"l","Femur"
"2270","R","feml",77.96,"l","Femur"
"2271","R","feml",78.86,"l","Femur"
"2272","R","feml",39.7,"l","Femur"
"2273","R","feml",36.32,"l","Femur"
"2274","R","feml",75.53,"l","Femur"
"2275","R","feml",75.54,"l","Femur"
"2276","R","feml",73.51,"l","Femur"
"2277","R","feml",76.36,"l","Femur"
"2278","R","feml",81.42,"l","Femur"
"2279","R","feml",34.58,"l","Femur"
"2280","R","feml",34.87,"l","Femur"
"2281","R","feml",37.04,"l","Femur"
"2282","R","feml",56.76,"l","Femur"
"2283","R","feml",54.55,"l","Femur"
"2284","R","feml",59.71,"l","Femur"
"2285","R","feml",59.82,"l","Femur"
"2286","R","feml",58.55,"l","Femur"
"2287","R","feml",60.84,"l","Femur"
"2288","R","feml",38.43,"l","Femur"
"2289","R","feml",27.46,"l","Femur"
"2290","R","feml",28.51,"l","Femur"
"2291","R","femw",4.88,"w","Femur"
"2292","R","femw",4.8,"w","Femur"
"2293","R","femw",4.6,"w","Femur"
"2294","R","femw",7.17,"w","Femur"
"2295","R","femw",3.45,"w","Femur"
"2296","R","femw",4.21,"w","Femur"
"2297","R","femw",3.64,"w","Femur"
"2298","R","femw",7.98,"w","Femur"
"2299","R","femw",8.92,"w","Femur"
"2300","R","femw",6.89,"w","Femur"
"2301","R","femw",6.74,"w","Femur"
"2302","R","femw",5.52,"w","Femur"
"2303","R","femw",5.14,"w","Femur"
"2304","R","femw",6.32,"w","Femur"
"2305","R","femw",5.9,"w","Femur"
"2306","R","femw",6.3,"w","Femur"
"2307","R","femw",7.63,"w","Femur"
"2308","R","femw",8.64,"w","Femur"
"2309","R","femw",6.55,"w","Femur"
"2310","R","femw",6.87,"w","Femur"
"2311","R","femw",8.46,"w","Femur"
"2312","R","femw",4.27,"w","Femur"
"2313","R","femw",4.21,"w","Femur"
"2314","R","femw",5.43,"w","Femur"
"2315","R","femw",6.3,"w","Femur"
"2316","R","femw",2.99,"w","Femur"
"2317","R","femw",2.85,"w","Femur"
"2318","R","femw",2.94,"w","Femur"
"2319","R","femw",7.75,"w","Femur"
"2320","R","femw",7.03,"w","Femur"
"2321","R","femw",7.72,"w","Femur"
